1	0
0.971839	0.0274355
0.898225	0.0487742
0.808353	0.0588308
0.580751	0.0734509
0.122455	0.0333817
0	0
0	0
0	0
0.694583	0.0625492
0.484369	0.0653954
0.317192	0.06149
0.179521	0.0495401
0.1136	0.036153
0.0596906	0.0286823
0	0
0	0
0.0838794	0.0275207
0.0722753	0.0246301
0.057764	0.0215253
0	0
0	0
0.0186045	0.0130166
0	0
0	0
0.0573241	0.0248108
0	0
0	0
0	0
0.190531	0.0497233
0.153622	0.0432645
0	0
0.108021	0.0348747
0	0
0	0
0	0
0.176023	0.0491555
0	0
0	0
0.487137	0.0802536
0.370784	0.0771925
0	0
0	0
0	0
0.735619	0.0658754
0.649711	0.0757585
0.529679	0.0806182
0	0
0	0
0	0
0.479121	0.0749393
0.325359	0.0665574
0	0
0.22216	0.063252
0	0
0	0
0	0
0	0
0	0
