1	0
0.970381	0.0280325
0.912587	0.041793
0.825381	0.0573235
0.551732	0.0904779
0.0987372	0.0382845
0	0
0	0
0	0
0.728217	0.0650183
0.533045	0.0744316
0.383057	0.0742857
0.257244	0.0679467
0.18509	0.0588201
0.10967	0.0508017
0	0
0	0
0.139417	0.0488807
0.11819	0.0448891
0.0878399	0.0397306
0	0
0	0
0.0373649	0.024991
0	0
0	0
0.0937605	0.04488
0	0
0	0
0	0
0.209189	0.0670508
0.1511	0.0566272
0	0
0.0858898	0.0409923
0	0
0	0
0	0
0.200101	0.0628561
0	0
0	0
0.523186	0.0899781
0.419553	0.0927931
0	0
0	0
0	0
0.754158	0.0624337
0.674274	0.0762601
0.536014	0.0865847
0	0
0	0
0	0
0.547187	0.0754491
0.413514	0.0782083
0	0
0.288297	0.0764032
0	0
0	0
0	0
0	0
0.66646	0.110777
0	0
0	0
