1	0
0.970245	0.0282855
0.891265	0.0511289
0.806634	0.0622723
0.545421	0.0769932
0.103698	0.0310027
0	0
0	0
0	0
0.694361	0.0644793
0.476351	0.0679015
0.311256	0.0640253
0.186549	0.0548995
0.122214	0.0435436
0.0704353	0.0342272
0	0
0	0
0.0878606	0.0342258
0.0737819	0.0304359
0.0523356	0.0260975
0	0
0	0
0.0238061	0.0165572
0	0
0	0
0.0581784	0.0297601
0	0
0	0
0	0
0.170306	0.0500619
0.12684	0.0424082
0	0
0.0791104	0.0317106
0	0
0	0
0	0
0.164699	0.0465049
0	0
0	0
0.492719	0.0789991
0.375599	0.0769427
0	0
0	0
0	0
0.730929	0.0659004
0.640082	0.0771065
0.511626	0.0821488
0	0
0	0
0	0
0.488381	0.075067
0.338455	0.0672699
0	0
0.243675	0.0642828
0	0
0	0
0	0
0	0
0	0
