1	0
0.968163	0.0310562
0.878831	0.054634
0.784363	0.0644454
0.5097	0.0804461
0.0943377	0.0311193
0	0
0	0
0	0
0.674782	0.0678215
0.463153	0.0697937
0.303771	0.0646485
0.189078	0.0543252
0.128913	0.0443083
0.0741111	0.0352689
0	0
0	0
0.0949424	0.0348926
0.0803451	0.0314861
0.0592916	0.0269572
0	0
0	0
0.0256045	0.0173296
0	0
0	0
0.0620663	0.03136
0	0
0	0
0	0
0.157751	0.0497352
0.114427	0.041402
0	0
0.0670978	0.0304042
0	0
0	0
0	0
0.160821	0.0471633
0	0
0	0
0.47826	0.0811861
0.366465	0.0782294
0	0
0	0
0	0
0.724364	0.0672951
0.633466	0.0763856
0.505531	0.079796
0	0
0	0
0	0
0.487756	0.0761341
0.333414	0.0693539
0	0
0.240232	0.0648252
0	0
0	0
0	0
0	0
0	0
