1	0
0.971314	0.0281534
0.917628	0.0404058
0.840143	0.0523654
0.625998	0.0726289
0.142496	0.0432129
0	0
0	0
0	0
0.741382	0.0600803
0.537704	0.0718448
0.383227	0.0700498
0.231098	0.0632648
0.151949	0.0495593
0.080661	0.0406003
0	0
0	0
0.11282	0.0387023
0.0970908	0.0347983
0.0773013	0.0304015
0	0
0	0
0.024575	0.017679
0	0
0	0
0.078395	0.0348325
0	0
0	0
0	0
0.243938	0.0625653
0.198329	0.0552466
0	0
0.138894	0.0453192
0	0
0	0
0	0
0.202027	0.0617075
0	0
0	0
0.537069	0.0871705
0.435679	0.0886456
0	0
0	0
0	0
0.754067	0.0613779
0.673753	0.0739836
0.536656	0.0826422
0	0
0	0
0	0
0.5406	0.0756144
0.411421	0.0772622
0	0
0.270105	0.0777187
0	0
0	0
0	0
0	0
0.662147	0.107774
0	0
0	0
