1	0
0.972996	0.0262645
0.919551	0.0395659
0.839594	0.0524699
0.62792	0.0731967
0.142609	0.04333
0	0
0	0
0	0
0.740323	0.0613103
0.536681	0.0720632
0.381694	0.0700423
0.22991	0.0631152
0.150558	0.049165
0.080047	0.0400706
0	0
0	0
0.111697	0.0384213
0.0958072	0.0341065
0.0761663	0.0296583
0	0
0	0
0.0245067	0.0177832
0	0
0	0
0.0776222	0.0346556
0	0
0	0
0	0
0.242246	0.0625334
0.197254	0.0550798
0	0
0.13827	0.0452188
0	0
0	0
0	0
0.202036	0.0615488
0	0
0	0
0.534344	0.0882272
0.433351	0.0889158
0	0
0	0
0	0
0.755602	0.0612985
0.675978	0.0741089
0.540955	0.0829273
0	0
0	0
0	0
0.542271	0.074656
0.412977	0.0772286
0	0
0.270919	0.0769134
0	0
0	0
0	0
0	0
0.656921	0.105095
0	0
0	0
